date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2025-05-21,50.22727272727273,40,983.2324875422979,431.1894689197804,1152.2311262685425,587.4051261921434,15,79.72185484952547,35.21048589187375,35.21048589187375,15 days
2025-06-05,29.764705882352942,40,397.4681837843861,297.2478143539056,538.5203380863001,321.09920873530086,15,48.88478810584331,21.590781413414128,21.590781413414128,15 days
2025-06-20,17.227272727272727,40,234.86034293221553,234.86034293221553,280.1840587561074,246.77726894594738,15,40.91514997919347,18.070857907477116,18.070857907477116,15 days
2025-07-05,20.41176470588235,40,208.22364955171994,208.22364955171994,220.81052671429825,220.8105267142984,15,25.966742231649135,11.468644485645035,11.468644485645035,15 days
2025-07-20,20.41176470588235,40,219.34758765895864,219.34758765895864,204.2316865465409,204.23168654654106,15,16.578840167757477,7.322321074092885,7.322321074092885,15 days
2025-08-04,17.6,40,185.1238224289435,185.1238224289435,199.4359920716803,199.43599207168043,15,4.795694474860767,2.1180983930635056,2.1180983930635056,15 days
2025-08-19,21.75,40,193.8365661271381,193.8365661271381,190.11826719405897,190.11826719405914,15,9.317724877621458,4.115328487616144,4.115328487616144,15 days
2025-09-03,26,40,191.3944130260947,191.3944130260947,196.0993065160255,196.09930651602565,15,-5.981039321966364,-2.641625700535144,-2.641625700535144,15 days
2025-09-18,29,40,203.06694039484307,203.06694039484307,209.4872063940039,209.48720639400403,15,-13.387899877978242,-5.912989112773724,-5.912989112773724,15 days
2025-10-03,30.22222222222222,40,234.00026576107325,234.00026576107325,227.8452271561392,260.2502783094783,15,-18.35802076213517,-8.1081258366097,-8.1081258366097,15 days
2025-10-18,34.22222222222222,40,246.46847531250063,343.6836287725174,289.32156567182744,342.7986506585394,15,-29.071287362349153,-12.839818585037543,-12.839818585037543,15 days
2025-11-02,51.5,40,387.4959559419078,450.71205744202626,358.19123935391985,509.48945202912574,15,-15.392588695380482,-6.798393340459713,-6.798393340459713,15 days
2025-11-17,58.2,40,440.60928680735043,734.0726698728324,549.3262629750683,703.8489185244138,15,-39.836810945942545,-17.594591501124626,-17.594591501124626,15 days
