date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,mld_concentration,sub_mld_concentration,int_N_smooth,next_int_N_smooth,dt,diff_mld,we,delta,diff,nitrate_consumption,c_consumption,NCP,time_step_label
2020-09-08,67.5292907784963,39.99999999999994,430.90543412017587,420.27978776896344,10.543619116851087,14.37912625538687,444.5132385839904,435.9777239905622,10,-0.6312236674460934,0,3.8355071385357835,0,-14.206266554422143,-9.41165159230467,-9.41165159230467,10 days
2020-09-18,66.92424491936882,39.999999999999964,433.85068798806225,423.3420303587244,9.676066675264396,14.261660463024024,429.5601583620509,421.2740867734353,10,-0.6050458591274861,0,4.585593787759628,0,6.417565628511284,4.251637228888725,4.251637228888725,10 days
2020-09-28,66.33635720850155,39.999999999999986,423.9243529779145,420.20044219261786,7.570784417987554,13.921263002731257,427.04999139980345,420.2435527993163,10,-0.587887710867264,0,6.350478584743703,0,-5.775904626368174,-3.8265368149689154,-3.8265368149689154,10 days
2020-10-08,65.8283670184887,40.000000000000014,423.3749332334335,417.18818584660653,6.5113669621096,13.699232993973684,430.0506750663466,425.58698504115864,10,-0.5079901900128476,0,7.187866031864084,0,-9.807122267030309,-6.49721850190758,-6.49721850190758,10 days
2020-10-18,65.31101709156061,40.00000000000003,442.8527389876918,439.3723270842514,6.857437965548003,13.956191391695512,488.3115032952669,483.6753280922906,10,-0.517349926928091,0,7.098753426147509,0,-62.72451825410826,-41.55499334334672,-41.55499334334672,10 days
2020-10-28,64.87688928922702,40.00000000000004,598.7068376646753,594.4654713460138,9.2750365922697,10.890328926409076,566.5171118748682,562.3422601779137,10,-0.4341278023335917,0,1.615292334139376,0,-82.84178378257758,-54.88268175595765,-54.88268175595765,10 days
2020-11-07,64.40334350548923,40.00000000000005,657.9917589722376,653.1889821034757,10.266598919518616,10.628542498739902,654.0306069868394,649.3221815188059,10,-0.47354578373779077,0,0.36194357922128617,0,-91.68834680892576,-60.74352976091332,-30.37176488045666,10 days
2020-11-17,63.96226527243711,40.000000000000064,705.3932243236056,700.312091106928,11.06856204207866,11.767612567118924,692.5651858232623,687.7134029010948,10,-0.44107823305212435,0,0.6990505250402634,0,-43.24300430445635,-28.648490351702332,-28.648490351702332,10 days
2020-11-27,63.543965710698714,40.00000000000006,714.3105741739435,709.6391354928807,11.28152729658297,11.530419477684152,707.5678586305003,702.8517825643315,10,-0.4182995617383938,0,0.24889218110118172,0,-19.85445572940546,-13.153576920731116,-13.153576920731116,10 days
2020-12-07,63.146643489221866,40.00000000000005,702.999777393952,698.6041210931859,11.153329415781025,11.455574959780833,723.4563986170284,718.8937553785672,10,-0.39732222147684837,0,0.30224554399980796,0,-20.604616052696883,-13.650558134911686,-13.650558134911686,10 days
2020-12-17,62.77459168030924,40.000000000000036,753.0588442831902,748.4380095496349,12.031230807139053,12.273194778747989,741.8114618174876,737.2352907233793,10,-0.372051808912623,0,0.24196397160893568,0,-22.91770643892039,-15.18298051578476,-15.18298051578476,10 days
2020-12-27,62.39013029416488,40.000000000000036,769.3757637753205,764.6637415273173,12.364647048193751,12.685735029749207,756.1752828056832,751.6465389982623,10,-0.3844613861443662,0,0.3210879815554559,0,-18.93999208230389,-12.547744754526326,-12.547744754526326,10 days
2021-01-06,62.034451831276236,40.00000000000003,746.0912403585388,741.8378659178346,12.276871996932766,12.898522991376481,754.5433537489927,750.1567817100413,10,-0.35567846288864047,0,0.6216509944437156,0,-2.896814750730414,-1.9191397723588992,-1.9191397723588992,10 days
2021-01-16,61.70408626399346,40.00000000000002,748.163057113119,743.9687376849721,12.166826888590954,12.456956474021593,754.2081175449572,750.0699925487307,10,-0.3303655672827759,0,0.2901295854306394,0,-4.051335834915903,-2.684009990631786,-2.684009990631786,10 days
2021-01-26,61.38554127079009,40.000000000000014,768.3700551632138,764.4033740433855,12.5680737704871,12.852151311342002,758.8506078349637,754.8569813025414,10,-0.3185449932033677,0,0.2840775408549021,0,-8.780615286233001,-5.8171576271293635,-5.8171576271293635,10 days
2021-02-05,61.0770155206139,40.000000000000014,760.0187112285582,756.1988321792663,12.481480346809354,12.74493823046579,758.2499682294577,754.3593946695711,10,-0.30852575017619444,0,0.26345788365643585,0,-3.3929869269163646,-2.2478538390820915,-2.2478538390820915,10 days
2021-02-15,60.77685271670936,40.00000000000001,746.3611382966009,742.4759777860617,12.308626571169734,12.589385627549108,758.2551115173274,754.6071996070935,10,-0.3001628039045414,0,0.2807590563793738,0,-3.895716847756262,-2.5809124116385234,-2.5809124116385234,10 days
2021-02-25,60.52068213045175,40.00000000000001,768.3854850268228,765.1467888559525,12.814893190122017,13.172516820703269,754.9055904890924,751.8098567221523,10,-0.25617058625760336,0,0.35762363058125146,0,-0.2983908819988983,-0.19768395932427013,-0.19768395932427013,10 days
2021-03-07,60.346105725812144,40,749.9701481438536,747.8068035244427,12.506458339724363,12.835191808068606,755.0613045321606,752.8464261622986,10,-0.174576404639609,0,0.3287334683442431,0,-3.251447810008358,-2.154084174130537,-2.154084174130537,10 days
2021-03-17,60.24570014378961,40,746.8282804258052,745.5856861065007,12.46726499885657,12.74748291181565,756.2051858514582,754.8934585548708,10,-0.1004055820225318,0,0.28021791295908116,0,-3.3587596891595695,-2.2251782940682148,-2.2251782940682148,10 days
2021-03-27,60.20062399142128,39.999999999999986,771.8171289847155,771.2878860336691,12.913068777401818,13.24544958183964,749.2036652698647,748.7860492138625,10,-0.04507615236833118,0,0.3323808044378218,0,5.68979328500609,3.7694880513165345,3.7694880513165345,10 days
2021-04-06,60.20438904698369,39.999999999999986,728.9655863990735,729.4845755014175,12.683969445841015,13.405275327984914,737.3154062436266,737.5784267295927,10,0.003765055562411135,0.003765055562411135,0.7213058821438985,0.0027157567237657554,11.470642970235872,7.599300967781265,7.602016724505031,10 days
2021-04-16,60.24725173132934,39.999999999999964,711.163503347091,711.9628186536919,11.898435819424158,13.0913017053734,710.3645049382982,711.1159724308419,10,0.04286268434564988,0.04286268434564988,1.1928658859492423,0.051129433936136365,27.213921791294524,18.029223186732622,18.08035262066876,10 days
2021-04-26,60.31496689143365,39.99999999999996,690.9644250687303,691.9005231374165,12.283744738667249,13.39352105765418,675.537688672166,676.4064436138606,10,0.06771516010430645,0.06771516010430645,1.1097763189869312,0.07514868112016791,35.578283758675866,23.57061299012276,23.64576167124293,10 days
2021-05-06,60.39667981611038,39.99999999999996,624.4851376006767,625.3559890504733,10.654832601007145,12.035933897268917,635.2550684690287,636.0840132306407,10,0.08171292467672941,0.08171292467672941,1.3811012962617717,0.11285382619237151,41.15137514483183,27.26278603345109,27.37563985964346,10 days
2021-05-16,60.480903655900775,39.999999999999964,590.3156427376792,590.9955275040322,10.721533057125678,12.653690240525428,598.3091387253635,599.0288020209202,10,0.08422383979039694,0.08422383979039694,1.9321571833997506,0.1627336970645252,37.77487450527724,25.02585435974617,25.188588056810694,10 days
2021-05-26,60.550561381486716,39.99999999999997,580.1266358377344,580.7348895082552,10.2539448701382,13.241243955819552,549.9026431704627,550.3856526982194,10,0.06965772558594097,0.06965772558594097,2.987299085681352,0.20808845995352396,49.1261588504575,32.5460802384281,32.75416869838162,10 days
2021-06-05,60.61404769453834,39.99999999999998,479.2656509359747,479.42654108237065,8.508533445513441,11.814181911601727,479.1051753063716,479.3615565786772,10,0.06348631305162655,0.06348631305162655,3.305648466088286,0.20986343335671004,71.28047739184774,47.223316272099126,47.433179705455835,10 days
2021-06-15,60.63439591475438,39.99999999999999,377.9232391454057,377.9232391454057,6.75963680004539,10.388002035529615,389.8984859893332,389.90927591594726,10,0.020348220216035884,0.020348220216035884,3.6283652354842246,0.0738307748358419,89.463070589344,59.2692842654404,59.34311504027624,10 days
2021-06-25,60.60945962352236,40.00000000000001,312.5065678866193,312.37804752006537,6.815220456389893,9.686482209238914,337.3998012683289,337.2085940967823,10,-0.024936291232016572,0,2.871261752849021,0,52.50947464761839,34.78752695404718,34.78752695404718,10 days
2021-07-05,60.52561907322229,40.00000000000001,321.7695967729615,321.3244956248759,7.55552863909837,11.7691154985208,300.6570727135829,300.34687100643566,10,-0.08384055030007431,0,4.213586859422431,0,36.55152138319937,24.215382916369585,24.215382916369585,10 days
2021-07-15,60.444905389798834,40.00000000000001,267.69505348116803,267.3380698743657,6.3469209956594375,11.291469759415738,273.6804624817757,273.44575050875324,10,-0.08071368342345409,0,4.944548763756301,0,26.66640852465997,17.666495647587233,17.666495647587233,10 days
2021-07-25,60.433011528839884,40.00000000000001,231.57673719119757,231.6746860270181,6.0752611195011585,10.1739139939908,254.30978371924243,254.32075051755893,10,-0.011893860958949176,0,4.098652874489641,0,19.135966789510803,12.677577998050907,12.677577998050907,10 days
2021-08-04,60.47047146429329,40.000000000000014,263.65756048536167,263.9494956512929,6.783999232268596,10.941718243464875,244.5049431201651,244.7363799808396,10,0.037459935453405535,0.037459935453405535,4.157719011196279,0.15574788579280968,9.815807397393826,6.502972400773411,6.65872028656622,10 days
2021-08-14,60.537427469986326,40.00000000000001,238.28053168393615,238.58495826420767,6.551100859741965,11.063178406529948,250.98003919022037,251.27016654650788,10,0.0669560056930365,0.0669560056930365,4.5120775467879835,0.3021106899101584,-6.24365920938078,-4.136424226214767,-3.8343135363046086,10 days
2021-08-24,60.614769928024685,40.000000000000014,251.00202540136326,251.2760457240231,6.054325488756031,10.983596241979578,245.91609969851947,246.15791134886535,10,0.07734245803835904,0.07734245803835904,4.929270753223547,0.38124191639090266,5.354066847988406,3.5470692867923193,3.928311203183222,10 days
2021-09-03,60.68094341322693,40.000000000000014,248.46574201025908,248.61273005836526,6.963817875916186,11.347902077749405,246.3499803819185,246.4903165055072,10,0.06617348520224198,0.06617348520224198,4.384084201833218,0.2901101310553933,-0.19206903305314427,-0.1272457343977081,0.1628643966576852,10 days
2021-09-13,60.716841212888916,40,239.5821737341332,239.5821737341332,5.574805488188636,10.918253120806996,242.02511204653806,242.0560962518608,10,0.03589779966198847,0.03589779966198847,5.343447632618361,0.19181801262006049,4.46520445896914,2.9581979540670553,3.150015966687116,10 days
2021-09-23,60.70305767170048,40,238.02742039522187,237.97338496308384,4.110082221318491,10.955068103169772,243.31764238592334,243.1869098804666,10,-0.013783541188438164,0,6.844985881851281,0,-1.2615461340625416,-0.8357743138164337,-0.8357743138164337,10 days
2021-10-03,60.621710277833664,40,252.34333302841492,252.00517094418277,4.188226252942743,11.078010157921131,244.71990268487184,244.35360418982884,10,-0.08134739386681389,0,6.889783904978388,0,-1.5329928044052394,-1.0156077329184712,-1.0156077329184712,10 days
2021-10-13,60.445979430712725,40,243.7889546309787,243.08225666221992,4.566227500725519,10.714543831807154,261.2025232760723,260.4170450431613,10,-0.17573084712093845,0,6.1483163310816344,0,-16.848919086243484,-11.16240889463631,-11.16240889463631,10 days
2021-10-23,60.17020123698329,39.99999999999999,287.4752821688234,286.16370752308114,4.8572899103043365,11.196074082736521,295.55527564688146,293.9875366361787,10,-0.2757781937294368,0,6.3387841724321845,0,-35.13823060372016,-23.279077774964605,-23.279077774964605,10 days
