date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2025-02-20,307,40,4323.49632753162,4323.49632753162,4346.051861342292,4295.195957038813,30,34.09243073871676,7.528745121466617,7.528745121466617,10 days
2025-03-22,292,40,4390.163781243297,4163.062867518972,4285.882288239082,4255.5316997274995,30,9.313668799730294,2.0567685266071067,2.0567685266071067,10 days
2025-04-01,31,40,4143.986755942328,4280.035904131905,4255.412046166728,4255.281666311823,10,0.11965356077143952,0.07927048401107868,0.07927048401107868,10 days
2025-04-11,301,40,4232.085601314558,4322.746227284591,4289.963382178929,4365.533306898799,10,-34.681715867106504,-22.97663676195806,-22.97663676195806,10 days
2025-04-21,307,40,4493.8177892799,4493.8177892799,4384.742931088822,4210.97894832844,10,-19.209624190022623,-12.726376025889987,-12.726376025889987,10 days
2025-05-01,270,40,4428.325402672007,3816.37282842083,4223.978685132862,3096.5551439603746,10,-12.999736804421445,-8.612325632929208,-8.612325632929208,10 days
2025-05-11,81.5,40,3749.7928634466784,979.4748141803933,3019.509703309792,1730.356639590074,10,77.0454406505828,51.04260443101111,51.04260443101111,10 days
2025-05-21,35,40,880.4108438106897,395.22227616899943,1663.0493416901481,577.8804693874894,10,67.30729789992597,44.59108485870096,44.59108485870096,10 days
2025-05-31,22.25,40,358.9443178130757,358.9443178130757,524.8951426353143,363.16562008808387,10,52.98532675217507,35.10277897331598,35.10277897331598,10 days
2025-06-10,20,40,335.33026628217704,335.33026628217704,330.2907455637106,330.2907455637103,10,32.8748745243733,21.77960437239731,21.77960437239731,10 days
2025-06-20,21.5,40,296.5976525958785,296.5976525958785,308.3277561424865,308.3277561424862,10,21.962989421223767,14.550480491560744,14.550480491560744,10 days
2025-06-30,12,40,293.0553495494035,293.0553495494035,276.10406534898107,276.1040653489808,10,32.223690793505114,21.348195150697137,21.348195150697137,10 days
2025-07-10,14.666666666666666,40,238.65919390166073,238.65919390166073,252.02264149579182,252.0226414957915,10,24.081423853188966,15.95394330273769,15.95394330273769,10 days
2025-07-20,16.166666666666668,40,224.3533810363108,224.3533810363108,241.7490197598821,241.74901975988178,10,10.273621735909416,6.806274400039987,6.806274400039987,10 days
2025-07-30,23,40,262.23448434167426,262.23448434167426,256.8082763865799,256.8082763865796,10,-15.05925662669813,-9.976757515187511,-9.976757515187511,10 days
2025-08-09,17.25,40,283.8369637817542,283.8369637817542,242.24406951788845,242.24406951788816,10,14.564206868691173,9.648787050507902,9.648787050507902,10 days
2025-08-19,22,40,180.66076043023645,180.66076043023645,214.8273558477656,214.8273558477653,10,27.41671367012256,18.163572806456195,18.163572806456195,10 days
2025-08-29,28,40,179.98434333130575,179.98434333130575,200.45252413158562,204.4398507717392,10,14.37483171617967,9.523326011969031,9.523326011969031,10 days
2025-09-08,34,40,240.71246863321423,252.67444855367586,218.9978582801799,252.8591812589536,10,-14.55800750844071,-9.64467997434197,-9.64467997434197,10 days
2025-09-18,41.25,40,236.29676287601933,325.91875189187965,271.6851388508455,305.54646182961915,10,-18.825957591891864,-12.47219690462836,-12.47219690462836,10 days
2025-09-28,50.25,40,338.04618504330244,338.04618504330244,316.76105297899403,328.3879449530438,10,-11.214591149374883,-7.42966663646086,-7.42966663646086,10 days
2025-10-08,44,40,375.94021101765986,321.1988979239498,349.54705318622024,464.708555707672,10,-21.159108233176426,-14.017909204479384,-14.017909204479384,10 days
2025-10-18,35.75,40,334.6547634976981,734.8805841557643,507.09709118375,645.7524687732399,10,-42.388535476078005,-28.082404752901674,-28.082404752901674,10 days
2025-10-28,80.2,40,810.6962990358917,881.177924240006,666.7593627241662,1160.1731491891885,10,-21.00689395092627,-13.917067242488653,-13.917067242488653,10 days
2025-11-07,85.85714285714286,40,854.9270256389084,1864.4609391717954,1175.5155873505282,1808.3535745578886,10,-15.342438161339714,-10.16436528188756,-10.16436528188756,10 days
2025-11-17,161,40,1860.9234373767845,2679.4218602618653,1821.9549744454498,2431.299086584772,10,-13.601399887561229,-9.010927425509314,-9.010927425509314,10 days
2025-11-27,218,40,2750.014460320656,2750.014460320656,2494.5287368488875,3203.7395307641327,10,-63.22965026411566,-41.889643299976626,-41.889643299976626,10 days
2025-12-07,142,40,2872.6483128492214,4181.782271709878,3251.139745244885,3687.51773153177,10,-47.40021448075231,-31.402642093498407,-31.402642093498407,10 days
2023-03-03,315,40,4823.203744171101,4614.898955614042,4832.17435510028,4538.891120113142,20,8.627261960356918,2.8577805243682293,2.8577805243682293,20 days
2023-03-23,283,40,4629.7066778131775,4132.410893527124,4516.503175466012,3308.308054284156,20,22.387944647130098,7.416006664361845,7.416006664361845,20 days
2023-04-12,85.75,40,4096.599104413758,1177.6143137113004,3262.839995786981,2124.0798041241437,20,45.46805849717475,15.061294377189137,15.061294377189137,20 days
2023-05-02,88.375,40,1062.2142051340065,1062.2142051340065,2068.703453380728,989.29630175216,20,55.376350743415514,18.34341618375639,18.34341618375639,20 days
2023-05-22,63.25,40,1047.297050594419,728.060386411173,901.699197853132,704.8619168602851,20,87.59710389902807,29.01654066655305,29.01654066655305,20 days
2023-06-11,18.625,40,595.5863378309695,324.31115903567553,632.4847985677219,435.64751757487494,20,72.37711829256318,23.97492043441155,23.97492043441155,20 days
2023-07-01,12.625,40,254.57100727777635,254.57100727777635,349.7277364549686,259.30267685653695,20,85.91978111990636,28.46092749596898,28.46092749596898,20 days
2023-07-21,14.833333333333334,40,199.02586425615897,199.02586425615897,201.43595767488037,201.43595767488011,20,57.86671918165658,19.16835072892374,19.16835072892374,20 days
2023-08-10,19.75,40,150.71100149070497,150.71100149070497,185.2947031237513,252.5143288398639,20,16.14125455112881,5.346790570061418,5.346790570061418,20 days
2023-08-30,37.625,40,206.14724362438906,407.8061207727278,292.92243103549436,370.12296765336185,20,-40.40810219563045,-13.385183852302585,-13.385183852302585,20 days
2023-09-19,62.38461538461539,40,521.9090479913881,551.8517806966527,449.3602826963092,563.5671480223463,20,-79.23731504294733,-26.247360607976304,-26.247360607976304,20 days
2023-10-09,65.27272727272727,40,620.0245564731495,731.0435425976582,650.8100889820251,763.6349907950639,20,-87.24294095967889,-28.899224192893634,-28.899224192893634,20 days
2023-10-29,75.75,40,810.4966624815369,1008.0096490908809,811.358664328734,1377.1511365889965,20,-47.72367353367008,-15.808466858028215,-15.808466858028215,20 days
2023-11-18,91.54545454545455,40,1003.5547740315145,2392.4002180784505,1385.479236808668,1977.072980699466,20,-8.328100219671569,-2.7586831977662074,-2.7586831977662074,20 days
2023-12-08,184,40,2342.3862739129518,2530.8090749290664,1977.8903982160216,2862.1719570368514,20,-0.817417516555679,-0.27076955235906863,-0.27076955235906863,20 days
2023-12-28,196,40,2587.7301467035977,3663.3065781030377,2903.1079321551983,3522.8938366000643,20,-40.93597511834696,-13.56004175795243,-13.56004175795243,20 days
2024-01-17,263,40,3779.207375849044,4374.56585676809,3601.228407459435,4334.839518225775,20,-78.33457085937061,-25.948326597166517,-25.948326597166517,20 days
2024-02-06,300,40,4436.7476998256625,4966.646119806195,4355.144862589814,4735.586569833774,20,-20.30534436403923,-6.726145320587994,-6.726145320587994,20 days
2024-02-26,333,40,4849.479512094735,4865.547732927038,4700.83591173235,4882.8247920032945,20,34.75065810142405,11.511155496096716,11.511155496096716,20 days
2024-03-17,334,40,4816.2805232766505,4816.2805232766505,4804.234541918986,4747.095211270112,20,78.59025008430854,26.033020340427203,26.033020340427203,20 days
